formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
AlClO,2ClGaO-1,GaClO,pmmn,46,Pmmn,Rectangular (op),4.957459341310971,0.0,Yes,Ga→Al,0.53,1.81,1.61,0.19999999999999996,1.36,1.18,0.18000000000000016,0.1323529411764707,low,False,AlClO,pmmn,pmmn,True,True,known_material,2AlClO-1,pmmn,2AlClO-1,7.217401276258211,5.728716402441362,0.0,Yes,400,6.70595645904541,True,6-8
VBrCl,1BrIV-1,VIBr,p3m1,69,P3m1,Hexagonal (hp),3.500327487513976,0.019942510494940002,Yes,I→Cl,0.545,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,VBrCl,p3m1,p3m1,True,True,known_material,2BrClV-1;1BrClV-2;1BrClV-1,p2_1/m11;p3m1,1BrClV-2;1BrClV-1,3.7507213643218513,0.0;1.2894105804797844,0.34461397257601867;0.01142706298089339,No;Yes,401,2.683654308319092,False,2-4
SrBrF,2FISr-1,SrIF,p4/nmm,64,P4/nmm,Square (tp),5.170777689308794,0.0,Yes,I→Br,0.925,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,SrBrF,p4/nmm,p4/nmm,True,True,known_material,2BrFSr-1,p4/nmm,2BrFSr-1,6.269510738711807,5.114279763875212,0.001903436617242941,Yes,404,6.526312828063965,True,6-8
SrICl,2FISr-1,SrIF,p4/nmm,64,P4/nmm,Square (tp),5.170777689308794,0.0,Yes,F→Cl,0.955,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,SrICl,p4/nmm,p4/nmm,True,True,known_material,2ClISr-1;2ClISr-2,p4/nmm;pm2_1n,2ClISr-1,4.9395900136142,3.9711806186684746,0.0568048497093138,Yes,405,4.064154148101807,True,4-6
YSeI,1BrSeY-1,YSeBr,p3m1,69,P3m1,Hexagonal (hp),4.12197624479649,0.0,Yes,Br→I,0.725,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,YSeI,p3m1,p3m1,True,True,known_material,2ISeY-1,p3m1,2ISeY-1,3.7531783614365146,2.7236252354234844,0.0,Yes,407,3.1373324394226074,False,2-4
GaSeCl,2AlClSe-3,AlSeCl,p3m1,69,P3m1,Hexagonal (hp),4.454942989726834,0.012882514863273187,Yes,Al→Ga,0.53,1.61,1.81,0.19999999999999996,1.18,1.36,0.18000000000000016,0.15254237288135608,medium,True,GaSeCl,p3m1,p3m1,True,True,known_material,4ClGaSe-1;1ClGaSe-1;2ClGaSe-3;2ClGaSe-1;2ClGaSe-2,p2_1/b11;p3m1;pmmn;pm2_1n,1ClGaSe-1,,1.282968038800656,0.14430269165001933,No,408,2.9654641151428223,False,2-4
VIBr,1BrClV-1,VBrCl,p3m1,69,P3m1,Hexagonal (hp),3.7507213643218513,0.01142706298089339,Yes,Cl→I,0.52,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,VIBr,p3m1,p3m1,True,True,known_material,1BrIV-1;1BrIV-2,p3m1,1BrIV-1;1BrIV-2,3.5003274875139754,1.1883971121021926;0.0,0.019942510494940002;0.2972828886611139,Yes,409,2.0722250938415527,False,2-4
SrHCl,2BaClH-1,BaHCl,p4/nmm,64,P4/nmm,Square (tp),4.822970555720868,0.05581777992934237,Yes,Ba→Sr,0.955,0.89,0.95,0.05999999999999994,2.53,2.19,0.33999999999999986,0.13438735177865607,low,False,SrHCl,p4/nmm,p4/nmm,True,True,known_material,2ClHSr-1,p4/nmm,2ClHSr-1,5.2589954483910955,4.142279046805344,0.035123861466650176,Yes,412,6.101719379425049,True,6-8
BaHBr,2BaClH-1,BaHCl,p4/nmm,64,P4/nmm,Square (tp),4.822970555720868,0.05581777992934237,Yes,Cl→Br,0.945,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,BaHBr,p4/nmm,p4/nmm,True,True,known_material,2BaBrH-1,p4/nmm,2BaBrH-1,4.779525643337518,3.6771868083345223,0.040754988734800435,Yes,414,4.203729629516602,True,4-6
BaHCl,2CaClH-1,CaHCl,p4/nmm,64,P4/nmm,Square (tp),5.233449755490089,0.0032213257852049537,Yes,Ca→Ba,0.935,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,BaHCl,p4/nmm,p4/nmm,True,True,known_material,2BaClH-1,p4/nmm,2BaClH-1,4.822970555720868,3.7472166317318267,0.05581777992934237,Yes,419,3.991870880126953,True,2-4
CaHI,2CaClH-1,CaHCl,p4/nmm,64,P4/nmm,Square (tp),5.233449755490089,0.0032213257852049537,Yes,Cl→I,0.94,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,CaHI,p4/nmm,p4/nmm,True,True,known_material,2CaHI-1,p4/nmm,2CaHI-1,4.708604721714976,3.6284093040565244,0.0,Yes,420,3.789994239807129,True,2-4
MgICl,1BrClMg-1,MgBrCl,p3m1,69,P3m1,Hexagonal (hp),5.813815942663741,0.007203172482940741,Yes,Br→I,0.91,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,MgICl,p3m1,p3m1,True,True,known_material,2ClIMg-1;1ClIMg-1,pmm2;p3m1,1ClIMg-1,3.815038656989932,2.8960879122276904,0.05811457840762024,Yes,422,3.7420573234558105,True,2-4
AlSBr,4BrGaS-1,GaSBr,p2_1/b11,17,P2_1/c,Rectangular (op),4.074083811391179,0.0,Yes,Ga→Al,0.6,1.81,1.61,0.19999999999999996,1.36,1.18,0.18000000000000016,0.1323529411764707,low,False,AlSBr,p2_1/b11,p2_1/b11,True,True,known_material,2AlBrS-2;2AlBrS-1;4AlBrS-1,pmmn;pm2_1n;p2_1/b11,4AlBrS-1,5.122594883045803,3.9104690181744974,0.0,Yes,423,4.911026477813721,True,4-6
GaSCl,4BrGaS-1,GaSBr,p2_1/b11,17,P2_1/c,Rectangular (op),4.074083811391179,0.0,Yes,Br→Cl,0.6,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,GaSCl,p2_1/b11,p2_1/b11,True,True,known_material,2ClGaS-3;2ClGaS-1;2ClGaS-2;4ClGaS-1,pmmn;pm2_1n;p3m1;p2_1/b11,4ClGaS-1,4.7048457450401155,3.5116024882185815,0.0,Yes,425,4.544229984283447,True,4-6
LiHSe,2HKSe-1,KHSe,p4/nmm,64,P4/nmm,Square (tp),3.864920103453308,0.0,Yes,K→Li,0.905,0.82,0.98,0.16000000000000003,2.43,1.67,0.7600000000000002,0.3127572016460906,high,True,LiHSe,p4/nmm,p4/nmm,True,True,known_material,2HLiSe-1,p4/nmm,2HLiSe-1,4.3340726351587175,3.4001721398889027,0.00106960070515294,Yes,426,3.5873680114746094,True,2-4
NaHSe,2HKSe-1,KHSe,p4/nmm,64,P4/nmm,Square (tp),3.864920103453308,0.0,Yes,K→Na,0.885,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaHSe,p4/nmm,p4/nmm,True,True,known_material,2HNaSe-1,p4/nmm,2HNaSe-1,3.957786098431063,3.0222382524261073,0.0,Yes,427,4.381328582763672,True,4-6
LiHS,2HKS-2,KHS,p4/nmm,64,P4/nmm,Square (tp),4.368543983520723,0.041794297839903294,Yes,K→Li,0.82,0.82,0.98,0.16000000000000003,2.43,1.67,0.7600000000000002,0.3127572016460906,high,True,LiHS,p4/nmm,p4/nmm,True,True,known_material,2HLiS-1;2HLiS-2,p4/nmm;p2_1/m11,2HLiS-1,5.027510333112323,3.968592387229113,0.02200335329262219,Yes,430,3.8283467292785645,True,2-4
NaHS,2HKS-2,KHS,p4/nmm,64,P4/nmm,Square (tp),4.368543983520723,0.041794297839903294,Yes,K→Na,0.86,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaHS,p4/nmm,p4/nmm,True,True,known_material,2HNaS-1;2HNaS-2,p4/nmm,2HNaS-1;2HNaS-2,4.587538000712706,3.55980965003105;2.9162164935933843,0.004231488390554243;0.01816331458084086,Yes;No,431,5.097443103790283,True,4-6
HfNF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,Zr→Hf,0.8,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,HfNF,p-3m1,p-3m1,True,True,known_material,2FHfN-1;2FHfN-2,pmmn;p-3m1,2FHfN-2,3.903004594245254,2.68267036961076,0.048343028792602404,Yes,434,3.976357936859131,True,2-4
AlSF,2AlClS-1,AlSCl,pm2_1n,32,Pmn2_1,Rectangular (op),5.189902912290469,0.00035544184650267613,Yes,Cl→F,0.68,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,AlSF,pm2_1n,pm2_1n,True,True,known_material,2AlFS-2;2AlFS-1,pmmn;pm2_1n,2AlFS-1,,,0.1295111949959281,Unknown,436,4.942032337188721,True,4-6
SrHBr,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Ba→Sr,0.95,0.89,0.95,0.05999999999999994,2.53,2.19,0.33999999999999986,0.13438735177865607,low,False,SrHBr,p4/nmm,p4/nmm,True,True,known_material,2BrHSr-1,p4/nmm,2BrHSr-1,5.479165700056493,4.354041321700215,0.0,Yes,440,5.723520278930664,True,4-6
YSCl,1ISY-1,YSI,p3m1,69,P3m1,Hexagonal (hp),3.984738890303497,0.04779157181003294,Yes,I→Cl,0.715,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,YSCl,p3m1,p3m1,True,True,known_material,2ClSY-3;2ClSY-1;2ClSY-2,p-3m1;pmmn;p3m1,2ClSY-2,4.982323720485358,3.7585143554719442,0.09070113969436377,Yes,444,5.039816856384277,True,4-6
KHSe,2HLiSe-1,LiHSe,p4/nmm,64,P4/nmm,Square (tp),4.3340726351587175,0.00106960070515294,Yes,Li→K,0.81,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KHSe,p4/nmm,p4/nmm,True,True,known_material,2HKSe-1,p4/nmm,2HKSe-1,3.864920103453308,2.9466669282289404,0.0,Yes,446,1.7511138916015625,False,0-2
ScClO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→Cl,0.57,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,ScClO,pmmn,pmmn,True,True,known_material,4ClOSc-1;2ClOSc-1,p2_1/m11;pmmn,2ClOSc-1,6.461398367364946,4.24337483139518,0.0,Yes,448,6.3767499923706055,True,6-8
ScBrO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→Br,0.545,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,ScBrO,pmmn,pmmn,True,True,known_material,2BrOSc-1;4BrOSc-1,pmmn;p2_1/m11,2BrOSc-1,5.237291553640096,3.210201931910875,0.0,Yes,449,5.94654655456543,True,4-6
ScIO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→I,0.535,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,ScIO,pmmn,pmmn,True,True,known_material,4IOSc-1;2IOSc-1,p2_1/m11;pmmn,2IOSc-1,3.5395626088765266,1.8116927119771287,0.015171408666043126,No,450,3.667423725128174,True,2-4
YBrO,2ClOY-1,YClO,p-3m1,72,P-3m1,Hexagonal (hp),6.000126821266452,0.0,Yes,Cl→Br,0.825,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,YBrO,p-3m1,p-3m1,True,True,known_material,4BrOY-1;2BrOY-1,p4/nmm;p-3m1,2BrOY-1,4.775862881068465,3.491502087094321,0.0026624483724167667,Yes,451,4.292429447174072,True,4-6
YSI,2BrSY-2,YSBr,p-3m1,72,P-3m1,Hexagonal (hp),4.218555790040501,0.07085055526950867,Yes,Br→I,0.84,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,YSI,p-3m1,p-3m1,True,True,known_material,1ISY-1;2ISY-1,p3m1;p-3m1,2ISY-1,3.615630045906095,2.542672038287388,0.0,Yes,458,3.430060863494873,True,2-4
AlSCl,2AlBrS-1,AlSBr,pm2_1n,32,Pmn2_1,Rectangular (op),4.056180389137898,0.0020400829550180077,Yes,Br→Cl,0.57,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,AlSCl,pm2_1n,pm2_1n,True,True,known_material,2AlClS-2;2AlClS-1;4AlClS-1,pmmn;pm2_1n;p2_1/b11,2AlClS-1,5.189902912290469,3.8347752576941083,0.00035544184650267613,Yes,462,4.990362167358398,True,4-6
KHS,2HNaS-1,NaHS,p4/nmm,64,P4/nmm,Square (tp),4.587538000712706,0.004231488390554243,Yes,Na→K,0.83,0.93,0.82,0.1100000000000001,1.9,2.43,0.5300000000000002,0.2789473684210528,medium,True,KHS,p4/nmm,p4/nmm,True,True,known_material,2HKS-1;2HKS-2,p4/nmm,2HKS-1;2HKS-2,4.368543983520723,3.03453273498329;3.3589763261032246,0.025075411931828384;0.041794297839903294,No;Yes,463,4.515305042266846,True,4-6
GaSBr,4ClGaS-1,GaSCl,p2_1/b11,17,P2_1/c,Rectangular (op),4.704845745040116,0.0,Yes,Cl→Br,0.5,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,GaSBr,p2_1/b11,p2_1/b11,True,True,known_material,4BrGaS-1;2BrGaS-2;2BrGaS-1,p2_1/b11;pmmn;pm2_1n,4BrGaS-1,4.074083811391179,2.909119115582355,0.0,Yes,466,4.031250953674316,True,4-6
AlSeBr,4AlClSe-1,AlSeCl,p2_1/b11,17,P2_1/c,Rectangular (op),5.087424290874422,0.0,Yes,Cl→Br,0.515,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,AlSeBr,p2_1/b11,p2_1/b11,True,True,known_material,2AlBrSe-2;2AlBrSe-1;4AlBrSe-1,pmmn;pm2_1n;p2_1/b11,4AlBrSe-1,4.724420712486041,3.6390616735951182,0.0,Yes,468,4.6050519943237305,True,4-6
ScOF,2IOSc-1,ScIO,pmmn,46,Pmmn,Rectangular (op),3.539562608876526,0.015171408666043126,No,I→F,0.685,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,ScOF,pmmn,pmmn,True,True,known_material,2FOSc-1,pmmn,2FOSc-1,6.9857666520924075,4.619597570808152,0.04293708398124233,Yes,470,6.4711785316467285,True,6-8
YClO,2FOY-1,YOF,p-3m1,72,P-3m1,Hexagonal (hp),6.726879214939499,0.0,Yes,F→Cl,0.67,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,YClO,p-3m1,p-3m1,True,True,known_material,2ClOY-1,p-3m1,2ClOY-1,6.000126821266452,4.395327785439134,0.0,Yes,471,6.284608364105225,True,6-8
InOF,2ClInO-1,InClO,pmmn,46,Pmmn,Rectangular (op),4.019475981040246,0.0,Yes,Cl→F,0.64,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,InOF,pmmn,pmmn,True,True,known_material,2FInO-1,pmmn,2FInO-1,3.6851550785777416,2.235979578929647,0.056814790490564704,Yes,472,3.304366111755371,False,2-4
NaTeH,2HKTe-1,KTeH,p4/nmm,64,P4/nmm,Square (tp),3.4002637298102867,0.08706244676639645,Yes,K→Na,0.72,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaTeH,p4/nmm,p4/nmm,True,True,known_material,2HNaTe-1,p4/nmm,2HNaTe-1,3.4919662774622786,2.70271072704629,0.09714717147246195,Yes,473,4.494999408721924,True,4-6
ScSCl,2BrSSc-1,ScSBr,pmmn,46,Pmmn,Rectangular (op),3.560986488018884,0.0,Yes,Br→Cl,0.605,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,ScSCl,pmmn,pmmn,True,True,known_material,4ClSSc-1;2ClSSc-1,p2_1/m11;pmmn,2ClSSc-1,3.5279813621199927,2.109342912083189,0.0,Yes,474,3.752592086791992,True,2-4
YSeBr,2ISeY-1,YSeI,p3m1,69,P3m1,Hexagonal (hp),3.7531783614365146,0.0,Yes,I→Br,0.625,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,YSeBr,p3m1,p3m1,True,True,known_material,1BrSeY-1,p3m1,1BrSeY-1,4.12197624479649,3.0450507389287047,0.0,Yes,475,4.012053489685059,True,4-6
CdBiClO2,2BiCdFO2-1,CdBiO2F,p2_1/m11,15,P2_1/m,Rectangular (op),4.057458615174324,0.03932511028893622,Yes,F→Cl,0.58,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,CdBiClO2,p2_1/m11,p2_1/m11,True,True,known_material,2BiCdClO2-1,p2_1/m11,2BiCdClO2-1,4.073203844831675,2.8452191653800516,0.02724189402757631,Yes,477,3.2072033882141113,False,2-4
CdBiBrO2,2BiCdFO2-1,CdBiO2F,p2_1/m11,15,P2_1/m,Rectangular (op),4.057458615174324,0.03932511028893622,Yes,F→Br,0.55,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,CdBiBrO2,p2_1/m11,p2_1/m11,True,True,known_material,2BiBrCdO2-1,p2_1/m11,2BiBrCdO2-1,3.666577488036407,2.4451567322328227,0.0039836031455289245,Yes,478,2.476749897003174,False,2-4
CdSbO2F,2CdClSbO2-1,CdSbClO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.951111668818208,0.03495168505087065,Yes,Cl→F,0.78,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CdSbO2F,p2_1/m11,p2_1/m11,True,True,known_material,2CdFSbO2-1,p2_1/m11,2CdFSbO2-1,3.5130988612781677,2.459348439006738,0.07214107639122265,Yes,481,3.805021286010742,True,2-4
CdSbBrO2,2CdClSbO2-1,CdSbClO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.951111668818208,0.03495168505087065,Yes,Cl→Br,0.62,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CdSbBrO2,p2_1/m11,p2_1/m11,True,True,known_material,2BrCdSbO2-1,p2_1/m11,2BrCdSbO2-1,3.5181705802756933,2.364963474417981,0.017601020398117305,Yes,482,3.483004570007324,True,2-4
CdSbClO2,2CdFSbO2-1,CdSbO2F,p2_1/m11,15,P2_1/m,Rectangular (op),3.513098861278168,0.07214107639122265,Yes,F→Cl,0.625,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,CdSbClO2,p2_1/m11,p2_1/m11,True,True,known_material,2CdClSbO2-1,p2_1/m11,2CdClSbO2-1,3.9511116688182084,2.8815868898578723,0.03495168505087065,Yes,486,3.65625,True,2-4
CdBiO2F,2BiBrCdO2-1,CdBiBrO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.666577488036407,0.0039836031455289245,Yes,Br→F,0.69,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,CdBiO2F,p2_1/m11,p2_1/m11,True,True,known_material,2BiCdFO2-1,p2_1/m11,2BiCdFO2-1,4.057458615174324,2.8161687185860957,0.03932511028893622,Yes,489,3.4607911109924316,True,2-4
AlN,1BN-1,BN,p-6m2,78,P-6m2,Hexagonal (hp),5.6754492898906905,0.0,Yes,B→Al,0.67,2.04,1.61,0.42999999999999994,0.87,1.18,0.30999999999999994,0.3563218390804597,high,True,AlN,p-6m2,p-6m2,True,True,known_material,1AlN-1,p-6m2,1AlN-1,4.04828874740673,2.892540351109037,0.5116987206765602,Yes,494,3.276243209838867,False,2-4
LiCl,6BrLi-2,LiBr,p3m1,69,P3m1,Hexagonal (hp),5.928555004782295,0.05204925768889742,Yes,Br→Cl,0.96,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,LiCl,p3m1,p3m1,True,True,known_material,6ClLi-2;6ClLi-1;3ClLi-1;2ClLi-1;4ClLi-1;4ClLi-2,p112/a;p3m1;p4/mmm;p4/nmm;p-3m1,6ClLi-1,6.908114182200017,5.662381514117593,0.061340473525130314,Yes,500,7.205264568328857,True,6-8
NaF,6INa-1,NaI,p4/mmm,61,P4/mmm,Square (tp),4.338775146733397,0.03188683751175736,Yes,I→F,0.915,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,NaF,p4/mmm,p4/mmm,True,True,known_material,3FNa-1;2FNa-2;2FNa-1,p4/mmm;p4/nmm,3FNa-1,7.781608612287117,5.67699618276303,0.05098457115082233,Yes,505,7.915656089782715,True,6-8
NaCl,6INa-1,NaI,p4/mmm,61,P4/mmm,Square (tp),4.338775146733397,0.03188683751175736,Yes,I→Cl,0.95,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,NaCl,p4/mmm,p4/mmm,True,True,known_material,4ClNa-1;3ClNa-1;2ClNa-1,p4/nmm;p4/mmm,3ClNa-1,6.282805575094341,5.021463065348007,0.04129073309876722,Yes,506,7.099188804626465,True,6-8
TlF,4ClTl-1,TlCl,pbma,45,Pbcm,Rectangular (op),3.595973413662965,0.09059383331536841,Yes,Cl→F,0.64,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,TlF,pbma,pbma,True,True,known_material,9FTl-1;2FTl-2;2FTl-1;12FTl-1;4FTl-1;4FTl-4;4FTl-3;4FTl-2;6FTl-2;6FTl-3;6FTl-1;5FTl-1,p31m;p4/nmm;pmmn;cm2e;pbma;pm2_1b;pmma;p2_1/m11;p11a;cm11;pmam,4FTl-1,4.709213540407857,3.571153345821566,0.00021296500795608964,Yes,507,4.66424036026001,True,4-6
KCl,6FK-1,KF,p4/mmm,61,P4/mmm,Square (tp),7.205368494023155,0.03639345035187643,Yes,F→Cl,0.97,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,KCl,p4/mmm,p4/mmm,True,True,known_material,2ClK-2;2ClK-1;3ClK-1,p4/nmm;p4/mmm,3ClK-1,6.155000073899176,4.908256118038552,0.04423338998012009,Yes,508,5.436503887176514,True,4-6
RbF,6FK-1,KF,p4/mmm,61,P4/mmm,Square (tp),7.205368494023155,0.03639345035187643,Yes,K→Rb,0.95,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbF,p4/mmm,p4/mmm,True,True,known_material,1FRb-1;6FRb-1;2FRb-1,p-6m2;p4/mmm;p4/nmm,6FRb-1,6.8074719963798564,4.8326126125346835,0.028202446023970634,Yes,509,6.7330522537231445,True,6-8
CsF,6FK-1,KF,p4/mmm,61,P4/mmm,Square (tp),7.205368494023155,0.03639345035187643,Yes,K→Cs,0.945,0.82,0.79,0.029999999999999916,2.43,2.98,0.5499999999999998,0.2263374485596707,medium,True,CsF,p4/mmm,p4/mmm,True,True,known_material,2CsF-1;6CsF-1,p4/nmm;p4/mmm,6CsF-1,6.325795334475228,4.449872691327514,0.028004044392815786,Yes,510,5.071678638458252,True,4-6
LiBr,2ILi-3,LiI,p4/nmm,64,P4/nmm,Square (tp),5.017119033446569,0.05232101751654161,Yes,I→Br,0.985,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,LiBr,p4/nmm,p4/nmm,True,True,known_material,6BrLi-2;6BrLi-1;3BrLi-2;3BrLi-1;2BrLi-1;4BrLi-1,p3m1;p11a;pm2m;p4/mmm;p4/nmm,2BrLi-1;4BrLi-1,6.43932508248939;6.001197870294543,5.3391084928079;4.929041787094119,0.020704174085628857;0.023467754833967458,Yes,511,5.627984523773193,True,4-6
NaI,2ILi-3,LiI,p4/nmm,64,P4/nmm,Square (tp),5.017119033446569,0.05232101751654161,Yes,Li→Na,0.955,0.98,0.93,0.04999999999999993,1.67,1.9,0.22999999999999998,0.1377245508982036,low,False,NaI,p4/nmm,p4/nmm,True,True,known_material,6INa-1;2INa-3;2INa-1;2INa-2,p4/mmm;p4/nmm,2INa-3;2INa-1;2INa-2,4.48550493787608;4.881403333889766,3.5922221358166775;3.961232148966284,0.10219483355078562;0.04211649779822535;0.08465476054405574,Unknown;Yes,512,3.953723430633545,True,2-4
CuBr,2ClCu-3,CuCl,p-3m1,72,P-3m1,Hexagonal (hp),3.5606963376284115,0.06862219022538651,No,Cl→Br,0.56,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CuBr,p-3m1,p-3m1,True,True,known_material,8BrCu-1;1BrCu-1;6BrCu-1;4BrCu-1;2BrCu-1;2BrCu-3;2BrCu-2,pbma;p-6m2;p1;pm2_1b;p-3m1;p4/nmm;cmme,2BrCu-1,3.4233528965141344,1.5220541658489855,0.023692280776995922,Yes,513,2.49639892578125,False,2-4
CsCl,2BrCs-2,CsBr,p4/nmm,64,P4/nmm,Square (tp),5.145467471447715,0.1377607261820999,Yes,Br→Cl,0.97,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CsCl,p4/nmm,p4/nmm,True,True,known_material,2ClCs-1,p4/nmm,2ClCs-1,5.654182203452806,4.459816516327901,0.14061787441716955,Yes,514,5.950775623321533,True,4-6
KF,4FLi-1,LiF,p4/nmm,64,P4/nmm,Square (tp),8.826324065442112,0.05024719750405726,Yes,Li→K,0.915,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KF,p4/nmm,p4/nmm,True,True,known_material,6FK-1;2FK-1,p4/mmm;p4/nmm,2FK-1,7.021843569419415,4.964089527280328,0.14695954729393002,No,516,3.8181724548339844,True,2-4
CuCl,2BrCu-1,CuBr,p-3m1,72,P-3m1,Hexagonal (hp),3.4233528965141344,0.023692280776995922,Yes,Br→Cl,0.625,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CuCl,p-3m1,p-3m1,True,True,known_material,3ClCu-4;3ClCu-3;3ClCu-2;3ClCu-1;2ClCu-3;2ClCu-4;2ClCu-1;2ClCu-2;4ClCu-1;4ClCu-2;8ClCu-2;8ClCu-1,p31m;p211;p1;pm2m;p-3m1;p4/nmm;cmme;cm2e;pmaa;p2_1/b11;p-6m2;pm2_1n,2ClCu-3,3.5606963376284115,1.2276910678084825,0.06862219022538651,No,519,4.1045074462890625,True,4-6
